id,rep,stages,scens,duality_handler,forward_pass,backward_pass,sampling_scheme,fpass_type,mipgap,M,total_time,backward_pass_time,iterations,lower_bound,ci_low,ci_high,gap,std_cuts,nonstd_cuts,delta,type1_prob,type2_prob,seed,lagrangian_dominant,integer_lshaped_dominant,incomparable,aggregation_timestamp
70,1,15,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,21.161720037460327,6.915,28,56108.26884696534,56083.4533101186,57839.87524643049,2.99379345492627,378,0,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
70,1,15,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,15.3052339553833,4.925,16,56092.296557074726,55966.87441808854,57697.25916674601,2.781696449449902,305,0,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
70,1,15,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,26.361758947372437,17.9,5,55404.905675694645,56080.856166324214,57822.09376475883,4.1803883804314985,0,103,0.01,1.28,1.28,1001,0,0,103,2025-11-12T18:43:50.626
70,1,15,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,112.24657988548279,99.242,28,56354.97910741426,56078.034139732226,57834.804764260574,2.5587112516039476,0,497,0.01,1.28,1.28,2001,0,0,497,2025-11-12T18:43:50.626
70,1,15,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,57.24578094482422,45.699,9,56085.44679173,55996.94592428522,57732.46361431993,2.8528434774458633,0,191,0.01,1.28,1.28,3001,0,0,191,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,74.55882501602173,62.63,29,71347.32967860281,70953.30995983077,73370.61630576878,2.757625230697281,0,478,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,302.59620094299316,272.936,90,71356.27253284582,70378.55168171284,72770.130220457,1.9429093823631989,0,772,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,79.25678396224976,64.78,34,71349.32345288662,71185.74186758004,73555.33614384211,2.999119855344688,0,562,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,33.59859490394592,21.8,29,71284.71823368197,70952.77272955386,73370.11523830297,2.842297572857453,489,68,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,184.96944308280945,153.916,90,71351.89293125004,70382.57406673038,72774.18799027133,1.9543949555458078,799,414,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,40.541625022888184,25.485,34,71276.39080963725,71181.1762481767,73550.77585242546,3.092265195613449,560,101,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3603.332344055176,2443.559,705,4250.230634118983,81481.37815868121,83912.55607068032,94.93492889128657,0,17131,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3603.6244399547577,2467.333,804,4400.775773569661,77102.94472666303,79499.7456070407,94.46441527583967,0,19522,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3604.002102136612,2465.491,805,4402.536225717993,78681.64656435298,81069.90357333254,94.56945668902192,0,19569,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,26.783538818359375,10.308,29,71126.08833700704,71142.43515728378,73560.61882734789,3.309556837816813,539,92,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,163.56985116004944,96.56,90,71337.68435249834,70452.53842435058,72844.7035476999,2.0688109386219664,979,747,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,35.25968813896179,12.981,34,71196.26246857157,71180.50941984878,73549.75323304885,3.1998622171036164,636,118,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,17.86108899116516,5.601,29,71123.18444144107,70955.82048563767,73372.9964605571,3.066267056880322,515,0,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,34.80108308792114,11.45,90,71123.46377167887,70381.7300503553,72773.11676690348,2.266843950779984,686,0,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,22.232523918151855,7.553,34,71122.52235835906,71176.88832025317,73546.32531875244,3.2956139547265386,533,0,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,110.1300139427185,94.834,29,71347.32967860276,70953.30995983077,73370.61630576878,2.7576252306973403,0,478,0.01,1.28,1.28,1001,0,0,478,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,297.5237169265747,272.221,90,71356.27253284582,70378.55189563363,72770.13042357852,1.942909656067613,0,771,0.01,1.28,1.28,2001,0,0,771,2025-11-12T18:43:50.626
71,1,15,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,92.87898898124695,79.603,34,71351.0650788538,71176.9542182694,73546.51678817482,2.9851199012514105,0,583,0.01,1.28,1.28,3001,0,0,583,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,106.82723498344421,92.977,73,1.0868353879516523e6,1.0858566346843746e6,1.1252728852282432e6,3.415837863079273,0,581,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,486.89788603782654,443.952,337,1.086872017003e6,1.0616015515714015e6,1.1000561175757342e6,1.1984934552056132,0,1082,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,184.72293376922607,163.254,132,1.0868393751485092e6,1.0466940669850968e6,1.0856224895876008e6,-0.11209104201319718,0,570,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,82.9577579498291,68.988,73,1.0868449184242908e6,1.0858779265657722e6,1.1252946580575446e6,3.4168596960750484,654,268,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,455.63066697120667,412.394,337,1.0868040069340717e6,1.0615302449248359e6,1.0999852144436426e6,1.1983076987301016,581,349,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,213.95509791374207,187.547,132,1.0867917464282422e6,1.0466566294238034e6,1.0855850178289756e6,-0.11115929010147083,573,274,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3615.915244102478,2524.967,717,4381.319593448745,1.258519694523492e6,1.30157913146254e6,99.6633843085264,0,23355,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3611.225911140442,2509.585,732,4401.653895854399,1.1943113380453768e6,1.2351911763093052e6,99.64364594078413,0,23553,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3613.0730550289154,2523.373,716,4381.319593448745,1.308471807906585e6,1.3515463387619408e6,99.67582912492205,0,23412,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,55.68731999397278,35.007,73,1.0863048680883893e6,1.0858294860555069e6,1.1252455269260826e6,3.4606366260411088,596,194,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,259.5933780670166,190.271,337,1.0862837808208882e6,1.0615848429149308e6,1.1000396100449252e6,1.250484900582373,850,507,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,109.76572108268738,75.0,132,1.086325178922554e6,1.0466841809547542e6,1.0856123713844544e6,-0.06565948923284295,833,319,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,23.499197006225586,9.577,73,1.0862501401084021e6,1.0858076478010882e6,1.1252238063343433e6,3.463636834427294,914,0,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,95.56063890457153,42.696,337,1.086246767338403e6,1.0615750640668944e6,1.10002969681906e6,1.2529597628603009,882,0,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,37.20292901992798,15.645,132,1.086251090873502e6,1.0466757377504237e6,1.0856038559935894e6,-0.05961980296396421,1032,0,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,131.0296049118042,116.49,73,1.0869249692548814e6,1.085884303276065e6,1.1253003843778616e6,3.410237449105347,0,735,0.01,1.28,1.28,1001,0,0,735,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,552.6330559253693,508.627,337,1.0867756303410374e6,1.0615458777154665e6,1.1000004151074565e6,1.2022527068889508,0,728,0.01,1.28,1.28,2001,0,0,728,2025-11-12T18:43:50.626
72,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,283.2058720588684,255.993,132,1.0868226399298399e6,1.046680287627578e6,1.0856088018321123e6,-0.11181174062692824,0,678,0.01,1.28,1.28,3001,0,0,678,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,299.5660729408264,267.746,241,999998.3403879314,963584.4532946735,1.0116675493349775e6,1.1534628104575326,0,534,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,213.17497205734253,186.948,124,999939.7359365481,971884.9014673199,1.0198129061127658e6,1.9487074596818454,0,543,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,265.4938209056854,237.139,194,999985.9670904281,996471.7543772188,1.0449796018255589e6,4.305695025675891,0,529,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,306.96360301971436,273.972,241,999997.3410491806,963542.9881063271,1.0116261965672448e6,1.149520994763132,661,391,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,155.6824610233307,133.884,124,999985.7268923963,971867.8626289798,1.0197959562205467e6,1.942567942862692,676,373,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,250.93031096458435,221.319,194,999958.9695350549,996469.659911421,1.0449773687039021e6,4.308074080559668,639,310,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3615.43323802948,2505.806,634,4188.0354046423545,1.0222996546199525e6,1.0720960574987102e6,99.60936005917107,0,20120,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3607.0294890403748,2497.646,738,4357.707514069495,1.0483677249591307e6,1.0984033654595397e6,99.60326892186403,0,23237,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3610.966027021408,2500.086,736,4357.707514069495,1.0556301432775676e6,1.105416460761377e6,99.60578590343516,0,23130,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,168.68525004386902,119.546,241,999655.3896984217,963548.6792507025,1.0116315815117834e6,1.1838491435255984,553,262,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,70.54152488708496,48.045,124,999593.8530409734,971895.0510409932,1.0198231843533645e6,1.983611632169142,449,171,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,146.95518803596497,103.721,194,999621.877864389,996483.8169696832,1.0449917219283963e6,4.3416462649372125,513,224,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,54.687788009643555,24.777,241,999555.56831632,963546.1216535042,1.0116292476446286e6,1.1934885588193265,637,0,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,35.34068012237549,15.26,124,999543.8740481758,971864.8762747024,1.0197928848045408e6,1.9856003172885504,626,0,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,51.68849992752075,22.839,194,999550.8680727644,996458.018618419,1.0449657142709262e6,4.346060887734276,672,0,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,437.0202491283417,398.193,241,999956.0427387488,963542.1075904823,1.0116251480829681e6,1.1535009154657958,0,412,0.01,1.28,1.28,1001,0,0,412,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,251.49773406982422,225.386,124,999925.1417414285,971864.8459722394,1.0197929334212522e6,1.9482182145712852,0,466,0.01,1.28,1.28,2001,0,0,466,2025-11-12T18:43:50.626
73,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,341.1245701313019,309.339,194,999946.1001994875,996497.3668744304,1.0450049573680743e6,4.311831905761578,0,465,0.01,1.28,1.28,3001,0,0,465,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,26.312872886657715,17.811,6,1.5065560988210076e6,1.4677596404893582e6,1.5129799403100458e6,0.4245820660201085,0,165,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,24.524681091308594,15.726,9,1.5065959427912077e6,1.4849902902440638e6,1.5303043564783665e6,1.5492613339818326,0,169,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,196.98916292190552,172.31,126,1.5069498598587762e6,1.4966282092340125e6,1.5430226048553323e6,2.3377975723134736,0,532,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,19.13189196586609,10.574,6,1.5059950766244053e6,1.4671447822887395e6,1.5123626921607708e6,0.42103759695815873,142,3,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,26.698532104492188,15.117,9,1.5061372342233218e6,1.4849769121048304e6,1.5302906901738124e6,1.5783573739017704,180,5,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,164.4838001728058,142.541,126,1.5069318142122254e6,1.4966321411867188e6,1.5430265420235256e6,2.339216262862566,582,347,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3614.4579741954803,2429.325,691,4541.181628339167,1.6374836528772302e6,1.6886361834166571e6,99.73107400676734,0,20795,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3600.0258100032806,2429.576,674,4510.892354534564,1.6786720912148072e6,1.7304791391598266e6,99.73932697294897,0,20388,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Laporte,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,3600.585265159607,2415.221,678,4512.156231738531,1.6743148631920025e6,1.7271819739520003e6,99.73875617625777,0,20349,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,12.943434953689575,4.448,6,1.5059903274456928e6,1.4670959860687624e6,1.512314183934872e6,0.4181575863241079,136,0,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,13.786938905715942,4.801,9,1.5061377489261315e6,1.4850027365569812e6,1.530316364245934e6,1.5799749571204829,190,0,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Laporte,DefaultMultiForwardPass,Angulo,InSampleMonteCarloMultiple,1,0.0001,2,100.13765215873718,67.15,126,1.506279596021098e6,1.496588207737081e6,1.542983269235933e6,2.378747323229895,723,200,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,15.370413064956665,4.822,6,1.5059903274456928e6,1.4670959860687624e6,1.512314183934872e6,0.4181575863241079,136,0,0.01,1.28,1.28,1001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,12.844951152801514,4.121,9,1.5061377489261315e6,1.4850027365569812e6,1.530316364245934e6,1.5799749571204829,190,0,0.01,1.28,1.28,2001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Benders,DefaultMultiForwardPass,Default,InSampleMonteCarloMultiple,1,0.0001,2,37.31436204910278,15.803,126,1.5061984781428368e6,1.4966465646190066e6,1.5430406260573105e6,2.3876330468764535,780,0,0.01,1.28,1.28,3001,0,0,0,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,23.440025091171265,14.851,6,1.5064410105181711e6,1.46722328955628e6,1.5124399156080887e6,0.3966375806410587,0,125,0.01,1.28,1.28,1001,0,0,125,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,42.5924551486969,30.3,9,1.5067020475903323e6,1.4849663700221386e6,1.5302802829223308e6,1.540778875290204,0,176,0.01,1.28,1.28,2001,0,0,176,2025-11-12T18:43:50.626
74,1,20,3,Lagrangian,DefaultMultiForwardPass,Comparison,InSampleMonteCarloMultiple,1,0.0001,2,248.42950677871704,222.236,126,1.5071629650348274e6,1.4966034936966307e6,1.5429980509353566e6,2.3224323503718143,0,663,0.01,1.28,1.28,3001,0,0,663,2025-11-12T18:43:50.626
